id,日期,開盤,最高,最低,收盤
483,2000-10-21,5528.36,5599.74,5506.49,5599.74
484,2000-10-23,5644.73,5718.17,5539.97,5680.95
485,2000-10-24,5701.15,5933.42,5645.05,5918.63
486,2000-10-25,5914.37,6035.17,5898.97,6023.78
487,2000-10-26,5937.22,6011.05,5909.35,5941.85
488,2000-10-27,5991.83,6003.38,5805.17,5805.17
489,2000-10-30,5644.26,5666.96,5615.9,5659.08
490,2000-10-31,5530.8,5626.03,5502.67,5544.18
491,2000-11-01,5552.3,5570.58,5400.26,5425.02
492,2000-11-02,5385.54,5630.01,5381.42,5626.08
493,2000-11-03,5723.35,5813.44,5663.74,5796.08
494,2000-11-04,5858.11,5875.08,5673.0,5677.3
495,2000-11-06,5679.09,5708.77,5609.14,5657.48
496,2000-11-07,5721.88,5877.77,5720.89,5877.77
497,2000-11-08,5926.4,6164.62,5889.01,6067.94
498,2000-11-09,6025.16,6089.55,5926.64,6089.55
499,2000-11-10,6039.19,6126.09,6018.45,6088.74
500,2000-11-13,5878.64,5878.64,5748.43,5793.52
501,2000-11-14,5747.0,5855.28,5721.69,5772.51
502,2000-11-15,5896.64,5942.06,5696.01,5737.02
503,2000-11-16,5554.0,5581.93,5436.85,5454.13
504,2000-11-17,5264.93,5367.65,5168.97,5351.36
505,2000-11-18,5255.66,5354.94,5134.31,5167.35
506,2000-11-20,4994.73,5036.62,4841.67,4845.21
507,2000-11-21,4770.78,5103.0,4760.68,5103.0
508,2000-11-22,5128.98,5293.89,5113.22,5130.61
509,2000-11-23,5057.3,5148.3,5032.2,5146.92
510,2000-11-24,5218.18,5423.43,5218.18,5419.99
511,2000-11-27,5510.8,5526.13,5384.04,5433.78
512,2000-11-28,5388.68,5411.0,5337.42,5362.26
513,2000-11-29,5275.38,5386.36,5266.14,5319.46
514,2000-11-30,5323.7,5372.01,5223.31,5256.93
515,2000-12-01,5173.02,5342.06,5163.23,5342.06
516,2000-12-02,5346.93,5379.0,5260.97,5277.35
517,2000-12-04,5239.82,5243.05,5168.91,5174.02
518,2000-12-05,5139.53,5241.17,5102.68,5199.2
519,2000-12-06,5323.2,5366.79,5164.43,5170.62
520,2000-12-07,5131.94,5216.22,5131.94,5212.73
521,2000-12-08,5216.36,5269.62,5186.35,5252.83
522,2000-12-11,5283.81,5300.3,5237.19,5284.41
523,2000-12-12,5320.61,5403.14,5320.61,5380.09
524,2000-12-13,5380.34,5397.29,5332.52,5384.36
525,2000-12-14,5350.26,5350.26,5274.15,5320.16
526,2000-12-15,5256.09,5264.18,5202.04,5224.74
527,2000-12-16,5179.46,5205.51,5132.76,5134.1
528,2000-12-18,5116.07,5127.73,5022.34,5055.2
529,2000-12-19,5004.6,5044.07,4957.27,5040.25
530,2000-12-20,4966.8,4998.35,4919.2,4947.89
531,2000-12-21,4834.76,4834.76,4797.27,4817.22
532,2000-12-22,4765.1,4888.35,4728.41,4811.22
533,2000-12-26,4871.86,4880.41,4711.38,4721.36
534,2000-12-27,4663.65,4663.65,4602.95,4614.63
535,2000-12-28,4581.06,4797.14,4555.91,4797.14
536,2000-12-29,4797.08,4813.64,4728.43,4743.94
537,2000-12-30,4687.95,4793.24,4670.39,4739.09
538,2001-01-02,4717.49,4945.09,4678.0,4935.28
539,2001-01-03,4843.54,4970.45,4831.12,4894.79
540,2001-01-04,5028.32,5169.13,5028.32,5136.13
541,2001-01-05,5153.01,5295.53,5117.63,5295.53
542,2001-01-08,5248.1,5368.77,5188.51,5188.51
543,2001-01-09,5206.5,5376.12,5206.5,5376.12
544,2001-01-10,5406.13,5476.9,5350.07,5436.78
545,2001-01-11,5475.59,5531.2,5348.34,5369.24
546,2001-01-12,5404.35,5423.19,5288.79,5339.4
547,2001-01-15,5292.75,5380.49,5254.83,5379.66
548,2001-01-16,5399.7,5665.98,5399.7,5662.94
549,2001-01-17,5702.87,5805.26,5652.52,5769.95
550,2001-01-18,5803.52,5892.53,5734.49,5847.91
551,2001-01-29,5850.7,5933.68,5680.06,5680.06
552,2001-01-30,5685.19,5792.5,5577.87,5792.5
553,2001-01-31,5853.62,5992.43,5821.89,5936.2
554,2001-02-01,5927.25,5975.05,5850.99,5897.93
555,2001-02-02,5958.78,6103.1,5958.78,6049.26
556,2001-02-05,6012.43,6012.43,5867.79,5932.42
557,2001-02-06,5905.6,6042.72,5828.33,5849.06
558,2001-02-07,5738.66,5781.2,5685.59,5693.58
559,2001-02-08,5693.63,5763.14,5653.86,5758.6
560,2001-02-09,5782.42,5893.4,5742.45,5809.84
561,2001-02-12,5807.61,5894.27,5795.68,5847.07
562,2001-02-13,5922.02,6027.49,5917.63,6027.49
563,2001-02-14,6060.89,6097.29,5887.68,5887.68
564,2001-02-15,5963.07,6104.24,5945.06,6104.24
565,2001-02-16,6156.36,6198.22,5997.63,6045.67
566,2001-02-19,5921.18,5991.29,5846.07,5937.3
567,2001-02-20,5992.74,6079.62,5949.35,5971.29
568,2001-02-21,5920.95,5957.78,5863.14,5949.96
569,2001-02-22,5885.67,5885.67,5733.35,5759.04
570,2001-02-23,5727.03,5778.1,5678.23,5726.93
571,2001-02-26,5746.65,5789.17,5708.17,5716.02
572,2001-02-27,5788.02,5805.4,5660.14,5674.69
573,2001-03-01,5581.95,5584.46,5478.65,5499.86
574,2001-03-02,5536.19,5561.38,5471.62,5499.54
575,2001-03-05,5506.6,5609.74,5473.01,5609.74
576,2001-03-06,5689.64,5736.32,5626.87,5635.06
577,2001-03-07,5735.79,5793.76,5735.79,5777.13
578,2001-03-08,5794.34,5794.34,5697.67,5711.02
579,2001-03-09,5655.92,5683.11,5632.26,5680.43
580,2001-03-12,5578.69,5615.82,5556.07,5582.67
581,2001-03-13,5509.79,5646.86,5498.56,5610.4
582,2001-03-14,5683.88,5703.52,5642.26,5658.21
583,2001-03-15,5656.42,5742.74,5600.66,5742.74
584,2001-03-16,5749.48,5846.39,5749.48,5783.93
585,2001-03-19,5783.02,5791.38,5629.12,5641.89
586,2001-03-20,5693.05,5717.21,5624.3,5642.7
587,2001-03-21,5602.14,5684.35,5602.14,5623.42
588,2001-03-22,5647.44,5735.74,5647.44,5730.95
589,2001-03-23,5801.57,5836.17,5790.29,5800.55
590,2001-03-26,5848.63,5906.17,5810.66,5896.32
591,2001-03-27,5943.91,5981.31,5871.11,5884.33
592,2001-03-28,5907.53,5922.81,5819.29,5819.39
593,2001-03-29,5812.6,5846.63,5787.12,5833.88
594,2001-03-30,5863.58,5865.48,5772.39,5797.92
595,2001-04-02,5797.85,5797.85,5596.18,5607.73
596,2001-04-03,5521.99,5538.09,5439.4,5446.82
597,2001-04-04,5386.59,5455.52,5345.6,5405.85
598,2001-04-06,5570.71,5584.14,5508.81,5515.13
599,2001-04-09,5476.75,5476.75,5391.09,5401.83
600,2001-04-10,5432.96,5506.1,5349.14,5353.5
601,2001-04-11,5470.67,5474.17,5362.43,5467.75
602,2001-04-12,5521.93,5563.51,5503.11,5533.22
603,2001-04-13,5592.3,5601.49,5492.44,5495.47
604,2001-04-16,5490.42,5490.42,5409.05,5432.28
605,2001-04-17,5404.76,5458.73,5391.25,5431.95
606,2001-04-18,5479.47,5523.72,5472.79,5508.61
607,2001-04-19,5682.46,5683.63,5605.07,5608.5
608,2001-04-20,5645.11,5645.11,5590.87,5596.63
609,2001-04-23,5607.46,5612.69,5562.67,5597.7
610,2001-04-24,5569.62,5644.68,5567.43,5589.34
611,2001-04-25,5594.19,5601.35,5500.97,5516.2
612,2001-04-26,5542.39,5548.67,5461.5,5518.73
613,2001-04-27,5505.61,5509.32,5416.67,5416.67
614,2001-04-30,5430.59,5469.66,5371.81,5381.67
615,2001-05-02,5469.95,5502.53,5267.04,5304.24
616,2001-05-03,5287.72,5405.54,5264.96,5405.54
617,2001-05-04,5384.3,5436.53,5211.7,5244.05
618,2001-05-07,5278.91,5316.79,5200.75,5229.93
619,2001-05-08,5214.25,5256.79,5105.37,5176.71
620,2001-05-09,5195.04,5248.29,5166.39,5232.64
621,2001-05-10,5215.55,5215.55,5117.14,5122.17
622,2001-05-11,5110.91,5251.39,5033.56,5232.72
623,2001-05-14,5161.25,5212.04,5144.17,5176.45
624,2001-05-15,5166.97,5210.36,5142.89,5158.79
625,2001-05-16,5147.02,5148.6,5081.14,5082.02
626,2001-05-17,5112.23,5175.53,5090.86,5143.44
627,2001-05-18,5180.91,5180.91,5094.79,5111.67
628,2001-05-21,5079.72,5079.72,4902.22,4958.61
629,2001-05-22,4991.67,5049.04,4973.06,4991.48
630,2001-05-23,4998.68,5209.97,4963.46,5209.97
631,2001-05-24,5193.87,5246.79,5172.05,5226.79
632,2001-05-25,5206.23,5229.79,5165.3,5170.08
633,2001-05-28,5123.9,5141.38,5073.15,5079.72
634,2001-05-29,5086.3,5174.81,5086.3,5095.26
635,2001-05-30,5078.91,5103.65,5048.98,5057.07
636,2001-05-31,5014.93,5094.56,5012.28,5048.86
637,2001-06-01,5090.66,5096.43,4991.32,5013.96
638,2001-06-04,5012.14,5012.14,4944.98,4985.11
639,2001-06-05,5016.26,5065.06,4991.5,5065.06
640,2001-06-06,5129.48,5234.12,5129.48,5220.44
641,2001-06-07,5172.69,5177.47,5126.3,5153.35
642,2001-06-08,5231.17,5282.82,5206.27,5226.28
643,2001-06-11,5211.7,5271.3,5198.44,5271.3
644,2001-06-12,5247.42,5298.69,5244.74,5266.24
645,2001-06-13,5270.16,5318.71,5206.42,5209.71
646,2001-06-14,5179.4,5200.5,5091.52,5119.19
647,2001-06-15,5080.8,5158.63,5080.8,5158.63
648,2001-06-18,5132.52,5132.6,5052.25,5070.52
649,2001-06-19,5073.35,5089.57,5030.51,5039.98
650,2001-06-20,5038.89,5074.09,5025.08,5029.64
651,2001-06-21,5044.2,5066.17,4965.86,4984.88
652,2001-06-22,4957.19,4985.38,4884.91,4904.34
653,2001-06-26,4932.15,4948.44,4784.67,4785.12
654,2001-06-27,4822.67,4871.74,4773.88,4825.28
655,2001-06-28,4826.27,4826.68,4741.54,4768.55
656,2001-06-29,4854.6,4898.99,4843.55,4883.43
657,2001-07-02,4886.49,4888.37,4805.49,4886.86
658,2001-07-03,4861.41,4906.82,4825.85,4843.82
659,2001-07-04,4801.26,4801.26,4713.84,4739.16
660,2001-07-05,4696.56,4761.05,4686.32,4709.2
661,2001-07-06,4670.27,4766.27,4663.82,4707.01
662,2001-07-09,4677.04,4693.76,4636.9,4657.3
663,2001-07-10,4674.29,4692.41,4612.84,4616.71
664,2001-07-11,4589.03,4614.79,4538.47,4548.29
665,2001-07-12,4587.69,4638.48,4562.05,4633.54
666,2001-07-13,4715.33,4715.33,4483.09,4485.68
667,2001-07-16,4505.72,4510.74,4305.02,4368.69
668,2001-07-17,4318.02,4410.7,4301.89,4371.99
669,2001-07-18,4387.07,4387.19,4204.6,4219.89
670,2001-07-19,4090.51,4238.34,4065.64,4190.78
671,2001-07-20,4197.42,4270.19,4154.9,4220.33
672,2001-07-23,4248.35,4262.77,4137.28,4151.93
673,2001-07-24,4101.61,4101.61,4008.08,4040.77
674,2001-07-25,4026.09,4139.38,4026.09,4136.39
675,2001-07-26,4157.58,4308.2,4100.3,4300.41
676,2001-07-27,4341.49,4417.62,4289.37,4320.59
677,2001-07-31,4299.57,4365.9,4275.42,4352.98
678,2001-08-01,4402.71,4411.92,4328.53,4354.52
679,2001-08-02,4393.31,4490.19,4379.66,4490.19
680,2001-08-03,4499.68,4579.16,4488.54,4530.68
681,2001-08-06,4507.84,4527.75,4451.04,4470.73
682,2001-08-07,4425.24,4426.02,4367.54,4404.0
683,2001-08-08,4413.13,4514.1,4413.13,4514.1
684,2001-08-09,4469.92,4521.16,4445.15,4448.52
685,2001-08-10,4470.75,4491.45,4394.09,4476.91
686,2001-08-13,4492.28,4557.85,4470.17,4520.76
687,2001-08-14,4547.75,4589.6,4523.35,4589.6
688,2001-08-15,4593.65,4665.37,4581.64,4623.11
689,2001-08-16,4651.03,4710.14,4632.68,4687.33
690,2001-08-17,4713.58,4715.2,4626.84,4638.36
691,2001-08-20,4520.12,4595.75,4520.12,4550.36
692,2001-08-21,4553.95,4575.65,4519.7,4562.73
693,2001-08-22,4509.03,4575.44,4483.04,4487.52
694,2001-08-23,4491.23,4506.92,4435.97,4459.76
695,2001-08-24,4430.42,4430.42,4303.34,4310.32
696,2001-08-27,4352.34,4407.82,4333.2,4384.55
697,2001-08-28,4405.22,4406.97,4340.65,4368.38
698,2001-08-29,4350.91,4508.69,4342.01,4508.69
699,2001-08-30,4495.92,4576.33,4469.59,4503.86
700,2001-08-31,4450.2,4513.26,4430.43,4509.44
701,2001-09-03,4520.0,4526.27,4446.27,4454.77
702,2001-09-04,4450.56,4493.53,4403.96,4493.53
703,2001-09-05,4476.8,4510.58,4410.78,4424.91
704,2001-09-06,4398.53,4412.42,4314.08,4338.26
705,2001-09-07,4274.76,4305.65,4244.86,4302.16
706,2001-09-10,4254.48,4305.74,4214.94,4289.1
707,2001-09-11,4294.62,4304.57,4169.67,4176.93
708,2001-09-13,3902.93,3952.49,3902.93,3952.49
709,2001-09-14,3871.31,3916.93,3763.42,3774.62
710,2001-09-19,3670.73,3781.17,3663.66,3781.17
711,2001-09-20,3693.91,3725.91,3693.11,3698.84
712,2001-09-21,3599.73,3607.2,3588.46,3591.85
713,2001-09-24,3503.33,3547.67,3461.97,3533.51
714,2001-09-25,3622.46,3649.19,3473.56,3493.78
715,2001-09-26,3475.87,3625.53,3411.68,3625.53
716,2001-09-27,3586.81,3602.18,3546.27,3567.63
717,2001-09-28,3587.81,3645.48,3587.81,3636.94
718,2001-10-02,3623.67,3623.67,3484.08,3492.12
719,2001-10-03,3480.19,3511.38,3436.25,3446.26
720,2001-10-04,3610.16,3610.16,3491.32,3493.66
721,2001-10-05,3502.37,3585.64,3467.94,3585.46
722,2001-10-08,3519.35,3568.19,3495.93,3520.35
723,2001-10-09,3561.16,3618.93,3535.2,3618.93
724,2001-10-11,3721.06,3810.84,3716.19,3789.93
725,2001-10-12,3898.36,3898.36,3769.89,3801.5
726,2001-10-15,3724.66,3756.4,3706.15,3712.82
727,2001-10-16,3715.09,3794.86,3699.82,3794.86
728,2001-10-17,3829.61,3872.81,3800.2,3817.13
729,2001-10-18,3761.1,3811.2,3758.58,3811.2
730,2001-10-19,3786.19,3860.16,3759.51,3845.62
731,2001-10-22,3866.7,3924.3,3861.71,3900.62
732,2001-10-23,3959.14,3959.14,3868.92,3874.42
733,2001-10-24,3884.62,3986.67,3884.62,3986.67
734,2001-10-25,4006.42,4043.21,3983.64,4012.2
735,2001-10-26,4042.47,4104.21,4031.05,4043.57
736,2001-10-29,4081.94,4084.89,4033.98,4065.1
737,2001-10-30,3961.56,3976.22,3906.7,3915.61
738,2001-10-31,3877.24,3944.31,3872.33,3903.49
739,2001-11-01,3939.08,3960.32,3910.84,3929.69
740,2001-11-02,3999.86,4037.31,3981.61,3998.48
741,2001-11-05,4014.74,4080.51,3984.68,4080.51
742,2001-11-06,4136.85,4158.2,4082.92,4082.92
743,2001-11-07,4135.97,4175.45,4114.84,4158.15
744,2001-11-08,4179.05,4208.51,4112.07,4135.03
745,2001-11-09,4135.03,4143.92,4087.35,4123.78
746,2001-11-12,4126.0,4178.83,4090.96,4172.63
747,2001-11-13,4151.46,4193.5,4134.93,4136.54
748,2001-11-14,4241.04,4286.52,4210.55,4277.7
749,2001-11-15,4291.15,4403.59,4285.33,4403.59
750,2001-11-16,4427.78,4491.5,4395.34,4446.62
751,2001-11-19,4459.39,4556.54,4436.9,4548.63
752,2001-11-20,4577.26,4605.68,4452.93,4455.8
753,2001-11-21,4409.07,4533.37,4401.46,4533.37
754,2001-11-22,4538.29,4557.28,4438.4,4450.02
755,2001-11-23,4470.42,4534.7,4440.89,4519.08
756,2001-11-26,4560.56,4622.33,4560.56,4608.32
757,2001-11-27,4722.18,4722.18,4523.0,4580.33
758,2001-11-28,4578.7,4617.9,4447.58,4447.58
759,2001-11-29,4398.12,4465.83,4376.22,4465.83
760,2001-11-30,4497.25,4507.94,4441.12,4441.12
761,2001-12-03,4534.37,4647.71,4532.19,4646.61
762,2001-12-04,4638.89,4767.92,4603.12,4766.43
763,2001-12-05,4892.31,4968.64,4854.24,4924.56
764,2001-12-06,5097.57,5214.77,5084.14,5208.86
765,2001-12-07,5234.54,5335.01,5180.4,5333.93
766,2001-12-10,5345.51,5435.48,5304.99,5321.28
767,2001-12-11,5252.71,5322.05,5191.32,5273.97
768,2001-12-12,5333.73,5553.89,5333.73,5539.31
769,2001-12-13,5623.6,5651.98,5349.67,5407.54
770,2001-12-14,5293.52,5486.73,5293.52,5486.73
771,2001-12-17,5502.04,5535.75,5413.97,5456.15
772,2001-12-18,5588.45,5588.45,5309.38,5329.19
773,2001-12-19,5391.31,5402.65,5214.13,5221.96
774,2001-12-20,5199.47,5309.1,5142.83,5309.1
775,2001-12-21,5209.27,5264.08,5090.55,5109.24
776,2001-12-24,5132.61,5208.0,5100.52,5164.73
777,2001-12-25,5198.17,5381.22,5197.32,5372.81
778,2001-12-26,5421.73,5481.62,5348.15,5392.43
779,2001-12-27,5464.52,5505.19,5293.54,5332.98
780,2001-12-28,5372.85,5408.15,5307.38,5398.28
781,2001-12-31,5481.07,5583.82,5477.53,5551.24
782,2002-01-02,5575.34,5645.11,5493.59,5600.05
783,2002-01-03,5684.91,5690.29,5517.4,5526.32
784,2002-01-04,5678.36,5684.88,5600.93,5638.53
785,2002-01-07,5691.15,5834.89,5657.93,5834.89
786,2002-01-08,5843.68,5885.6,5753.62,5810.08
787,2002-01-09,5885.89,5915.42,5781.62,5865.54
788,2002-01-10,5868.54,5910.77,5806.13,5871.28
789,2002-01-11,5889.49,5926.99,5685.29,5687.59
790,2002-01-14,5625.64,5661.02,5578.46,5611.86
791,2002-01-15,5582.65,5628.65,5494.04,5592.74
792,2002-01-16,5615.29,5645.4,5488.33,5488.33
793,2002-01-17,5375.4,5519.81,5375.4,5501.13
794,2002-01-18,5589.61,5632.17,5511.29,5522.8
795,2002-01-21,5569.6,5799.87,5565.01,5798.05
796,2002-01-22,5863.58,5880.83,5731.7,5804.1
797,2002-01-23,5770.96,5958.39,5744.89,5769.78
798,2002-01-24,5853.87,5875.32,5735.7,5801.92
799,2002-01-25,5925.78,5978.57,5897.67,5950.64
800,2002-01-28,6026.87,6049.12,5984.21,6007.33
801,2002-01-29,6008.22,6008.22,5841.44,5846.19
802,2002-01-30,5738.99,5849.36,5738.99,5812.67
803,2002-01-31,5871.38,5915.38,5823.94,5872.14
804,2002-02-01,5948.1,5948.1,5849.05,5857.93
805,2002-02-04,5867.45,5909.46,5834.5,5849.85
806,2002-02-05,5812.7,5849.02,5773.07,5844.25
807,2002-02-06,5887.31,5978.89,5887.31,5926.08
808,2002-02-18,6048.65,6048.65,5953.75,5968.61
809,2002-02-19,6000.61,6000.61,5860.31,5861.66
810,2002-02-20,5817.74,5838.65,5685.82,5692.18
811,2002-02-21,5766.4,5769.59,5640.15,5656.1
812,2002-02-22,5562.17,5632.12,5532.17,5609.83
813,2002-02-25,5644.22,5663.62,5499.85,5510.71
814,2002-02-26,5607.28,5629.68,5492.94,5499.79
815,2002-02-27,5536.81,5699.67,5536.81,5696.11
816,2002-03-01,5672.03,5736.22,5645.8,5680.78
817,2002-03-04,5878.46,5923.21,5834.26,5874.48
818,2002-03-05,6033.71,6033.71,5877.41,5957.75
819,2002-03-06,5955.27,6097.57,5942.28,6097.57
820,2002-03-07,6130.74,6137.01,6037.63,6048.15
821,2002-03-08,6077.7,6125.46,5971.91,6011.65
822,2002-03-11,6088.19,6212.28,6078.29,6196.26
823,2002-03-12,6198.75,6208.58,6086.41,6122.54
824,2002-03-13,6119.13,6203.15,6068.23,6088.34
825,2002-03-14,6045.55,6111.84,6006.08,6070.5
826,2002-03-15,6062.13,6112.64,5939.46,5951.45
827,2002-03-18,5999.6,6002.33,5917.07,5972.11
828,2002-03-19,5989.73,6007.66,5877.39,5906.73
829,2002-03-20,5948.0,6068.29,5900.34,6059.06
830,2002-03-21,5981.77,6080.45,5980.81,6046.52
831,2002-03-22,6149.16,6203.21,6127.04,6140.42
832,2002-03-25,6194.16,6243.51,6154.73,6219.17
833,2002-03-26,6206.18,6259.81,6181.75,6242.64
834,2002-03-27,6303.44,6326.43,6139.18,6147.75
835,2002-03-28,6190.08,6209.92,6100.72,6209.92
836,2002-03-29,6265.02,6265.02,6154.56,6167.47
837,2002-04-01,6118.45,6213.32,6118.45,6186.44
838,2002-04-02,6248.04,6326.13,6230.35,6243.46
839,2002-04-03,6220.49,6306.44,6207.13,6294.66
840,2002-04-04,6303.71,6307.32,6164.06,6207.09
841,2002-04-08,6204.57,6246.32,6176.79,6190.83
842,2002-04-09,6222.72,6235.97,6069.07,6069.85
843,2002-04-10,6036.08,6082.94,6016.04,6059.21
844,2002-04-11,6098.54,6145.57,6065.59,6073.76
845,2002-04-12,6036.45,6182.59,6009.45,6182.59
846,2002-04-15,6226.57,6261.78,6179.61,6196.0
847,2002-04-16,6249.93,6292.18,6222.43,6257.73
848,2002-04-17,6398.03,6413.76,6344.57,6390.68
849,2002-04-18,6434.46,6450.3,6373.97,6387.21
850,2002-04-19,6397.54,6460.87,6392.9,6448.12
851,2002-04-22,6470.45,6484.93,6424.78,6462.3
852,2002-04-23,6440.93,6462.88,6372.4,6390.62
853,2002-04-24,6403.77,6460.66,6379.48,6455.39
854,2002-04-25,6440.07,6464.42,6348.42,6355.59
855,2002-04-26,6359.95,6369.95,6266.46,6306.93
856,2002-04-29,6244.26,6258.18,6175.71,6205.09
857,2002-04-30,6201.84,6214.47,6035.82,6065.73
858,2002-05-02,6099.27,6106.77,5855.96,5867.83
859,2002-05-03,5785.73,5910.67,5750.82,5910.32
860,2002-05-06,5807.5,5807.5,5601.5,5642.48
861,2002-05-07,5525.3,5700.69,5525.3,5663.98
862,2002-05-08,5724.06,5777.47,5670.36,5711.53
863,2002-05-09,5884.28,5884.28,5737.18,5739.28
864,2002-05-10,5701.18,5813.33,5647.75,5807.3
865,2002-05-13,5751.46,5775.66,5718.6,5742.66
866,2002-05-14,5801.54,5822.66,5729.43,5755.92
867,2002-05-15,5836.22,5933.68,5815.08,5910.69
868,2002-05-16,5883.57,5883.57,5795.84,5801.47
869,2002-05-17,5830.72,5865.44,5779.43,5789.84
870,2002-05-20,5739.45,5739.45,5564.96,5574.71
871,2002-05-21,5497.98,5540.49,5429.01,5443.18
872,2002-05-22,5444.57,5544.18,5421.8,5541.64
873,2002-05-23,5536.41,5595.9,5526.74,5549.96
874,2002-05-24,5588.59,5718.74,5586.93,5706.4
875,2002-05-27,5624.81,5733.97,5623.88,5729.9
876,2002-05-28,5765.56,5796.73,5652.59,5669.53
877,2002-05-29,5620.87,5630.44,5565.0,5623.23
878,2002-05-30,5646.44,5751.89,5646.44,5736.19
879,2002-05-31,5718.29,5718.29,5645.95,5675.65
880,2002-06-03,5628.27,5628.27,5517.62,5571.08
881,2002-06-04,5443.87,5535.62,5443.87,5527.8
882,2002-06-05,5583.88,5626.31,5567.06,5599.42
883,2002-06-06,5613.66,5656.91,5578.06,5591.02
884,2002-06-07,5472.62,5523.82,5423.26,5433.02
885,2002-06-10,5477.01,5520.18,5442.64,5499.33
886,2002-06-11,5536.87,5540.56,5391.75,5405.42
887,2002-06-12,5380.07,5422.7,5357.12,5399.96
888,2002-06-13,5458.21,5580.07,5457.51,5562.23
889,2002-06-14,5539.21,5585.51,5534.83,5562.12
890,2002-06-17,5589.64,5621.05,5531.64,5537.81
891,2002-06-18,5625.15,5625.15,5516.54,5536.42
892,2002-06-19,5532.28,5565.46,5388.46,5399.5
893,2002-06-20,5333.83,5445.77,5264.35,5445.77
894,2002-06-21,5377.55,5516.55,5357.51,5460.53
895,2002-06-24,5440.61,5467.25,5361.29,5384.89
896,2002-06-25,5419.93,5432.38,5299.19,5316.04
897,2002-06-26,5225.58,5233.76,5094.42,5123.04
898,2002-06-27,5144.57,5172.67,5048.31,5071.76
899,2002-06-28,5143.41,5181.37,5109.83,5153.71
900,2002-07-01,5124.5,5124.5,4947.63,4969.32
901,2002-07-02,4881.12,5005.25,4881.12,4995.08
902,2002-07-03,4901.7,5054.25,4808.16,5047.82
903,2002-07-04,5064.43,5134.9,5024.44,5130.8
904,2002-07-05,5146.17,5255.23,5110.38,5255.23
905,2002-07-08,5350.31,5417.1,5324.35,5377.86
906,2002-07-09,5352.71,5388.52,5310.73,5388.52
907,2002-07-10,5315.81,5332.06,5249.38,5262.01
908,2002-07-11,5163.27,5277.39,5162.26,5202.59
909,2002-07-12,5287.46,5420.15,5287.46,5416.5
910,2002-07-15,5427.33,5440.06,5371.2,5393.01
911,2002-07-16,5441.97,5460.09,5311.32,5318.01
912,2002-07-17,5273.01,5317.9,5202.83,5250.82
913,2002-07-18,5257.89,5315.79,5219.94,5242.11
914,2002-07-19,5168.55,5191.77,5133.29,5161.92
915,2002-07-22,5064.51,5089.19,5003.39,5043.5
916,2002-07-23,5016.14,5159.23,4979.85,5159.23
917,2002-07-24,5066.87,5111.64,4998.84,5039.48
918,2002-07-25,5164.53,5171.51,5043.04,5045.07
919,2002-07-26,4902.5,4916.41,4828.51,4855.34
920,2002-07-29,4826.82,4917.26,4796.45,4858.44
921,2002-07-30,4971.98,5019.82,4937.11,5005.04
922,2002-07-31,5006.62,5006.62,4927.44,4940.38
923,2002-08-01,4923.29,4970.36,4911.51,4916.59
924,2002-08-02,4848.59,4920.89,4805.77,4920.89
925,2002-08-05,4684.55,4737.77,4624.76,4636.67
926,2002-08-06,4506.6,4629.93,4506.6,4572.35
927,2002-08-07,4696.4,4736.63,4684.5,4720.73
928,2002-08-08,4736.59,4764.03,4677.02,4700.23
929,2002-08-09,4802.41,4861.98,4786.21,4851.44
930,2002-08-12,4855.61,4895.63,4824.23,4852.07
931,2002-08-13,4845.0,4847.31,4804.92,4817.93
932,2002-08-14,4788.18,4887.43,4787.96,4887.43
933,2002-08-15,4966.04,5008.35,4927.61,4931.47
934,2002-08-16,4979.05,4979.52,4895.83,4919.02
935,2002-08-19,4937.77,4948.93,4875.89,4888.0
936,2002-08-20,4950.01,4953.01,4907.59,4919.26
937,2002-08-21,4886.78,4906.78,4856.03,4887.79
938,2002-08-22,4926.22,4989.13,4909.23,4956.49
939,2002-08-23,5005.74,5030.24,4964.81,4968.85
940,2002-08-26,4933.85,4949.43,4899.5,4935.92
941,2002-08-27,4947.8,4958.78,4875.04,4878.85
942,2002-08-28,4845.18,4858.61,4775.74,4789.63
943,2002-08-29,4770.91,4809.83,4747.42,4800.63
944,2002-08-30,4812.95,4812.95,4762.2,4764.94
945,2002-09-02,4756.01,4756.01,4643.66,4644.58
946,2002-09-03,4654.15,4666.39,4577.94,4588.06
